index,,,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
6916,,,8:40:00,3,6:00:00,14:40:00,3,6E1794,6E,Indigo,50368,,
6917,,,8:40:00,2,6:00:00,14:40:00,2,6E1794,6E,Indigo,55198,,
6918,,,23:25:00,5,8:00:00,7:25:00,6,MH195,MH,Malaysia Airlines,38189,,85935
6919,,,23:25:00,6,8:00:00,7:25:00,0,MH195,MH,Malaysia Airlines,38189,,68659
6920,,,13:15:00,4,7:50:00,21:05:00,4,MH175,MH,Malaysia Airlines,61941,,68659
6921,,,23:25:00,2,8:00:00,7:25:00,3,MH195,MH,Malaysia Airlines,61941,,86029
6922,,,23:25:00,4,8:00:00,7:25:00,5,MH195,MH,Malaysia Airlines,61941,,68659
6923,,,8:00:00,6,2:14:00,10:14:00,6,AC8953,AC,Air Canada,34523,,40567
6924,,,19:55:00,6,2:14:00,22:09:00,6,AC8959,AC,Air Canada,34523,,40567
6925,,,12:25:00,4,2:14:00,14:39:00,4,AC8955,AC,Air Canada,34523,,70879
6926,,,12:25:00,5,2:14:00,14:39:00,5,AC8955,AC,Air Canada,34523,,46942
6927,,,19:55:00,4,2:14:00,22:09:00,4,AC8959,AC,Air Canada,34523,,
6928,,,8:00:00,4,2:14:00,10:14:00,4,AC8953,AC,Air Canada,34523,,69013
6929,,,12:25:00,6,2:14:00,14:39:00,6,AC8955,AC,Air Canada,34523,,40567
6930,,,16:50:00,4,2:14:00,19:04:00,4,AC8957,AC,Air Canada,34523,,98024
6931,,,8:00:00,5,2:14:00,10:14:00,5,AC8953,AC,Air Canada,34523,,40608
6932,,,19:55:00,5,2:14:00,22:09:00,5,AC8959,AC,Air Canada,34523,,40608
6933,,,7:25:00,6,2:12:00,9:37:00,6,DL2188,DL,Delta Airlines,34633,37303,
6934,,,6:15:00,5,2:14:00,8:29:00,5,DL1212,DL,Delta Airlines,34633,37852,
6935,,,13:19:00,5,2:14:00,15:33:00,5,DL1396,DL,Delta Airlines,34633,37852,
6936,,,13:19:00,6,2:14:00,15:33:00,6,DL1396,DL,Delta Airlines,34633,,
6937,,,6:15:00,6,2:14:00,8:29:00,6,DL1212,DL,Delta Airlines,34633,37303,
6938,,,18:15:00,6,2:22:00,20:37:00,6,DL974,DL,Delta Airlines,34633,36615,
6939,,,18:15:00,5,2:22:00,20:37:00,5,DL974,DL,Delta Airlines,34633,37852,
6940,,,7:25:00,4,2:12:00,9:37:00,4,DL2188,DL,Delta Airlines,35007,,
6941,,,13:19:00,4,2:14:00,15:33:00,4,DL1396,DL,Delta Airlines,35007,,
6942,,,6:15:00,4,2:14:00,8:29:00,4,DL1212,DL,Delta Airlines,35007,,
6943,,,18:15:00,4,2:22:00,20:37:00,4,DL974,DL,Delta Airlines,35007,,
6944,,,8:00:00,6,2:14:00,10:14:00,6,UA8106,UA,United Airlines,36213,,
6945,,,8:00:00,4,2:14:00,10:14:00,4,UA8106,UA,United Airlines,36213,,
6946,,,6:15:00,5,2:14:00,8:29:00,5,WS6304,WS,WestJet,36731,,
6947,,,18:15:00,5,2:22:00,20:37:00,5,WS6347,WS,WestJet,36731,,
6948,,,14:30:00,2,20:45:00,11:15:00,3,EK242,EK,Emirates,83552,,768183
6949,,,14:30:00,0,20:45:00,11:15:00,1,EK242,EK,Emirates,83552,,350778
6950,,,14:30:00,5,20:45:00,11:15:00,6,EK242,EK,Emirates,83822,,349435
6951,,,22:50:00,5,20:55:00,19:45:00,6,AC56,AC,Air Canada,88275,143175,411305
6952,,,22:55:00,3,20:55:00,19:50:00,4,AC56,AC,Air Canada,89365,234083,411305
6953,,,22:50:00,1,20:55:00,19:45:00,2,AC56,AC,Air Canada,100147,93995,473649
6954,,,14:30:00,6,20:45:00,11:15:00,0,EK242,EK,Emirates,109259,,350261
6955,,,14:30:00,4,20:45:00,11:15:00,5,EK242,EK,Emirates,121417,,421623
6956,,,8:00:00,5,2:04:00,10:04:00,5,UA8447,UA,United Airlines,36503,,
6957,,,8:00:00,4,2:04:00,10:04:00,4,UA8447,UA,United Airlines,36503,,
6958,,,8:00:00,5,2:04:00,10:04:00,5,AC787,AC,Air Canada,36503,137926,156657
6959,,,8:00:00,4,2:04:00,10:04:00,4,AC787,AC,Air Canada,36503,110510,157638
6960,,,16:55:00,6,2:19:00,19:14:00,6,AC791,AC,Air Canada,36503,,189337
6961,,,8:00:00,6,2:04:00,10:04:00,6,AC787,AC,Air Canada,38239,137451,189337
6962,,,10:35:00,3,2:15:00,12:50:00,3,WS1100,WS,WestJet,39990,69801,
6963,,,10:35:00,1,2:15:00,12:50:00,1,WS1100,WS,WestJet,39990,,
6964,,,16:55:00,6,2:19:00,19:14:00,6,UA8019,UA,United Airlines,40232,,
6965,,,8:00:00,6,2:04:00,10:04:00,6,UA8447,UA,United Airlines,41511,,
6966,,,8:00:00,2,2:04:00,10:04:00,2,AC787,AC,Air Canada,43099,64687,159352
6967,,,8:00:00,2,2:04:00,10:04:00,2,UA8447,UA,United Airlines,43099,,
6968,,,16:55:00,3,2:19:00,19:14:00,3,UA8019,UA,United Airlines,43099,,
6969,,,16:55:00,3,2:19:00,19:14:00,3,AC791,AC,Air Canada,43099,85803,
6970,,,16:55:00,2,2:19:00,19:14:00,2,AC791,AC,Air Canada,43099,,189997
6971,,,16:55:00,2,2:19:00,19:14:00,2,UA8019,UA,United Airlines,43099,,
6972,,,10:35:00,4,2:15:00,12:50:00,4,WS1100,WS,WestJet,43704,,
6973,,,10:00:00,5,2:12:00,12:12:00,5,UA8337,UA,United Airlines,51230,,
6974,,,20:20:00,6,2:12:00,22:32:00,6,AC795,AC,Air Canada,52685,,124531
6975,,,8:00:00,3,2:04:00,10:04:00,3,AC787,AC,Air Canada,53635,90102,157724
6976,,,8:00:00,1,2:04:00,10:04:00,1,AC787,AC,Air Canada,53635,,
6977,,,8:00:00,0,2:04:00,10:04:00,0,AC787,AC,Air Canada,53635,137451,202565
6978,,,10:00:00,4,2:12:00,12:12:00,4,AC789,AC,Air Canada,53635,,170375
6979,,,20:20:00,5,2:12:00,22:32:00,5,AC795,AC,Air Canada,53635,,133453
6980,,,10:00:00,1,2:12:00,12:12:00,1,AC789,AC,Air Canada,53635,,226349
6981,,,7:00:00,2,0:51:00,7:51:00,2,UA1855,UA,United Airlines,13419,,
6982,,,7:00:00,1,0:51:00,7:51:00,1,UA1855,UA,United Airlines,13419,,
6983,,,7:00:00,3,0:51:00,7:51:00,3,UA1855,UA,United Airlines,13419,,
6984,,,8:55:00,2,0:58:00,9:53:00,2,UA5832,UA,United Airlines,13419,,
6985,,,11:05:00,2,0:58:00,12:03:00,2,UA4806,UA,United Airlines,13419,,
6986,,,8:55:00,1,0:58:00,9:53:00,1,UA5832,UA,United Airlines,13419,,
6987,,,12:14:00,3,0:46:00,13:00:00,3,AA6049,AA,American Airlines,13439,,
6988,,,15:29:00,5,0:53:00,16:22:00,5,AA6139,AA,American Airlines,13439,,
6989,,,6:30:00,5,0:55:00,7:25:00,5,AA1748,AA,American Airlines,13439,,
6990,,,6:30:00,1,0:55:00,7:25:00,1,AA1748,AA,American Airlines,13439,,
6991,,,6:30:00,2,0:55:00,7:25:00,2,AA1748,AA,American Airlines,13439,,
6992,,,6:30:00,4,0:55:00,7:25:00,4,AA1748,AA,American Airlines,13439,,
6993,,,6:30:00,0,0:55:00,7:25:00,0,AA1748,AA,American Airlines,13439,,
6994,,,6:30:00,6,0:55:00,7:25:00,6,AA1748,AA,American Airlines,13439,,
6995,,,6:30:00,3,0:55:00,7:25:00,3,AA1748,AA,American Airlines,13439,,
6996,,,13:30:00,5,0:56:00,14:26:00,5,AA3604,AA,American Airlines,13439,,
6997,,,18:30:00,5,1:00:00,19:30:00,5,AA3608,AA,American Airlines,13439,,
6998,,,11:05:00,2,0:58:00,12:03:00,2,AC4408,AC,Air Canada,13441,,
6999,,,12:14:00,0,0:46:00,13:00:00,0,AA6049,AA,American Airlines,15183,,
7000,,,12:14:00,4,0:46:00,13:00:00,4,AA6049,AA,American Airlines,15183,,
7001,,,12:14:00,2,0:46:00,13:00:00,2,AA6049,AA,American Airlines,15183,,
7002,,,12:14:00,1,0:46:00,13:00:00,1,AA6049,AA,American Airlines,15183,,
7003,,,13:30:00,2,0:56:00,14:26:00,2,AA3604,AA,American Airlines,15183,,
7004,,,13:30:00,1,0:56:00,14:26:00,1,AA3604,AA,American Airlines,15183,,
7005,,,18:30:00,1,1:00:00,19:30:00,1,AA3608,AA,American Airlines,15183,,
7006,,,23:50:00,6,12:00:00,11:50:00,0,AC858,AC,Air Canada,36601,125934,455778
7007,,,23:50:00,2,12:00:00,11:50:00,3,AC858,AC,Air Canada,37249,234245,459156
7008,,,20:35:00,1,12:00:00,8:35:00,2,AC856,AC,Air Canada,37249,103989,458708
7009,,,20:35:00,3,12:00:00,8:35:00,4,AC856,AC,Air Canada,37249,,
7010,,,20:35:00,5,12:00:00,8:35:00,6,AC856,AC,Air Canada,37249,125934,459156
7011,,,23:50:00,0,12:00:00,11:50:00,1,AC858,AC,Air Canada,37249,125781,458708
7012,,,23:50:00,5,12:00:00,11:50:00,6,AC858,AC,Air Canada,37249,125934,459156
7013,,,20:35:00,2,12:00:00,8:35:00,3,AC856,AC,Air Canada,37249,,459156
7014,,,23:50:00,1,12:00:00,11:50:00,2,AC858,AC,Air Canada,37249,103989,458708
7015,,,20:35:00,6,12:00:00,8:35:00,0,AC856,AC,Air Canada,43503,,455778
7016,,,18:35:00,6,12:00:00,6:35:00,0,AC854,AC,Air Canada,44273,125934,455778
7017,,,18:35:00,3,12:00:00,6:35:00,4,AC854,AC,Air Canada,44273,,
7018,,,21:55:00,6,12:05:00,10:00:00,0,AA6921,AA,American Airlines,57030,,
7019,,,21:55:00,6,12:05:00,10:00:00,0,AY5998,AY,Finnair,57746,241877,
7020,,,21:55:00,6,12:05:00,10:00:00,0,BA98,BA,British Airways,57748,,
7021,,,18:35:00,5,12:00:00,6:35:00,6,AA6917,AA,American Airlines,58038,,
7022,,,21:55:00,5,12:05:00,10:00:00,6,AA6921,AA,American Airlines,58038,,
7023,,,23:50:00,6,12:00:00,11:50:00,0,LH6559,LH,Lufthansa,58331,125877,457057
7024,,,18:35:00,5,12:00:00,6:35:00,6,AC854,AC,Air Canada,58595,125934,459156
7025,,,18:35:00,5,12:00:00,6:35:00,6,BA92,BA,British Airways,58770,,
7026,,,18:35:00,6,12:00:00,6:35:00,0,BA92,BA,British Airways,58770,,
7027,,,21:55:00,5,12:05:00,10:00:00,6,BA98,BA,British Airways,58770,,
7028,,,18:35:00,6,12:00:00,6:35:00,0,AA6917,AA,American Airlines,61311,,
7029,,,18:35:00,4,12:00:00,6:35:00,5,AC854,AC,Air Canada,61423,,459156
7030,,,23:50:00,4,12:00:00,11:50:00,5,AC858,AC,Air Canada,61423,126361,459156
7031,,,19:30:00,2,13:15:00,8:45:00,3,AC872,AC,Air Canada,41074,217991,464729
7032,,,19:30:00,0,13:15:00,8:45:00,1,AC872,AC,Air Canada,41074,192786,464729
7033,,,19:30:00,6,13:15:00,8:45:00,0,AC872,AC,Air Canada,41074,92363,464268
7034,,,19:30:00,3,13:15:00,8:45:00,4,AC872,AC,Air Canada,41074,118992,464729
7035,,,19:30:00,1,13:15:00,8:45:00,2,AC872,AC,Air Canada,41074,,464729
7036,,,19:30:00,5,13:15:00,8:45:00,6,AC872,AC,Air Canada,41074,101788,
7037,,,21:10:00,6,13:25:00,10:35:00,0,TS188,TS,Air Transat,43266,75680,
7038,,,21:10:00,1,13:25:00,10:35:00,2,TS188,TS,Air Transat,43266,74565,
7039,,,19:30:00,4,13:15:00,8:45:00,5,AC872,AC,Air Canada,47976,,
7040,,,21:10:00,4,13:25:00,10:35:00,5,TS188,TS,Air Transat,48153,,
7041,,,21:10:00,5,13:25:00,10:35:00,6,TS188,TS,Air Transat,48153,88746,
7042,,,19:30:00,3,13:15:00,8:45:00,4,LH6825,LH,Lufthansa,59716,,
7043,,,18:25:00,5,13:15:00,7:40:00,6,DL8617,DL,Delta Airlines,60081,100811,
7044,,,18:25:00,6,13:15:00,7:40:00,0,DL8617,DL,Delta Airlines,60081,,463334
7045,,,23:25:00,4,13:35:00,13:00:00,5,DL8661,DL,Delta Airlines,60081,100072,463746
7046,,,21:25:00,5,13:35:00,11:00:00,6,DL8661,DL,Delta Airlines,60081,100811,
7047,,,21:25:00,6,13:35:00,11:00:00,0,DL8661,DL,Delta Airlines,60081,,463334
7048,,,23:25:00,4,13:35:00,13:00:00,5,AF357,AF,Air France,63251,111436,459779
7049,,,18:25:00,5,13:15:00,7:40:00,6,AF351,AF,Air France,63343,111522,459865
7050,,,18:25:00,6,13:15:00,7:40:00,0,AF351,AF,Air France,63343,103146,459865
7051,,,21:25:00,6,13:35:00,11:00:00,0,AF357,AF,Air France,63343,103146,459865
7052,,,21:25:00,5,13:35:00,11:00:00,6,AF357,AF,Air France,63343,111522,459865
7053,,,19:30:00,6,13:15:00,8:45:00,0,LH6825,LH,Lufthansa,64217,,
7054,,,19:30:00,5,13:15:00,8:45:00,6,LH6825,LH,Lufthansa,64217,,590945
7055,,,19:30:00,6,13:15:00,8:45:00,0,SN9638,SN,Brussels Airlines,65916,,
7056,,,23:45:00,0,13:25:00,13:10:00,1,TS350,TS,Air Transat,45715,159673,
7057,,,21:05:00,4,13:30:00,10:35:00,5,TS370,TS,Air Transat,45715,76008,
7058,,,23:45:00,2,13:25:00,13:10:00,3,TS360,TS,Air Transat,47044,76920,
7059,,,23:45:00,6,13:25:00,13:10:00,0,TS340,TS,Air Transat,47044,75472,
7060,,,21:15:00,3,13:05:00,10:20:00,4,LH6843,LH,Lufthansa,63733,114533,
7061,,,17:00:00,4,13:05:00,6:05:00,5,DL9699,DL,Delta Airlines,66757,,
7062,,,17:00:00,6,13:05:00,6:05:00,0,DL9699,DL,Delta Airlines,66757,,
7063,,,17:00:00,5,13:05:00,6:05:00,6,DL9699,DL,Delta Airlines,66757,,478038
7064,,,22:45:00,4,13:10:00,11:55:00,5,DL9698,DL,Delta Airlines,66757,,
7065,,,17:00:00,6,13:05:00,6:05:00,0,KL692,KL,KLM,67734,,481280
7066,,,17:00:00,5,13:05:00,6:05:00,6,KL692,KL,KLM,67734,,481280
7067,,,17:00:00,4,13:05:00,6:05:00,5,KL692,KL,KLM,67734,,481280
7068,,,22:45:00,4,13:10:00,11:55:00,5,KL696,KL,KLM,67734,,481280
7069,,,21:15:00,4,13:05:00,10:20:00,5,AC826,AC,Air Canada,67786,114533,
7070,,,21:15:00,5,13:05:00,10:20:00,6,LH6843,LH,Lufthansa,68314,,478384
7071,,,21:15:00,4,13:05:00,10:20:00,5,LH6843,LH,Lufthansa,68314,,487863
7072,,,21:15:00,6,13:05:00,10:20:00,0,LH6843,LH,Lufthansa,68314,144238,478384
7073,,,21:15:00,5,13:05:00,10:20:00,6,AC826,AC,Air Canada,68529,114533,478988
7074,,,21:15:00,6,13:05:00,10:20:00,0,AC826,AC,Air Canada,68529,109440,478988
7075,,,17:00:00,2,13:05:00,6:05:00,3,DL9699,DL,Delta Airlines,83195,,485582
7076,,,17:00:00,0,13:05:00,6:05:00,1,DL9699,DL,Delta Airlines,83195,,482022
7077,,,17:00:00,1,13:05:00,6:05:00,2,DL9699,DL,Delta Airlines,83195,,
7078,,,22:45:00,2,13:10:00,11:55:00,3,DL9698,DL,Delta Airlines,83195,,
7079,,,17:00:00,3,13:05:00,6:05:00,4,DL9699,DL,Delta Airlines,83203,,
7080,,,22:45:00,0,13:10:00,11:55:00,1,DL9698,DL,Delta Airlines,83204,,482022
7081,,,17:55:00,5,2:10:00,20:05:00,5,AC8981,AC,Air Canada,37126,,97547
7082,,,17:55:00,4,2:10:00,20:05:00,4,AC8981,AC,Air Canada,37126,,
7083,,,14:20:00,5,2:10:00,16:30:00,5,AC8979,AC,Air Canada,37126,,
7084,,,8:25:00,4,2:10:00,10:35:00,4,AC8975,AC,Air Canada,37126,,
7085,,,14:20:00,4,2:10:00,16:30:00,4,AC8979,AC,Air Canada,37126,,
7086,,,8:25:00,5,2:10:00,10:35:00,5,AC8975,AC,Air Canada,37126,,
7087,,,13:29:00,6,2:17:00,15:46:00,6,AA1993,AA,American Airlines,37305,,
7088,,,17:55:00,6,2:10:00,20:05:00,6,AC8981,AC,Air Canada,37308,,105964
7089,,,8:25:00,6,2:10:00,10:35:00,6,AC8975,AC,Air Canada,37308,,55805
7090,,,7:00:00,6,2:16:00,9:16:00,6,AA1169,AA,American Airlines,37487,,
7091,,,13:29:00,5,2:17:00,15:46:00,5,AA1993,AA,American Airlines,37487,,
7092,,,17:25:00,6,2:24:00,19:49:00,6,AA1111,AA,American Airlines,37487,,
7093,,,17:25:00,5,2:24:00,19:49:00,5,AA1111,AA,American Airlines,37536,,
7094,,,7:00:00,4,2:16:00,9:16:00,4,AA1169,AA,American Airlines,38233,,
7095,,,13:29:00,4,2:17:00,15:46:00,4,AA1993,AA,American Airlines,38233,,
7096,,,17:25:00,4,2:24:00,19:49:00,4,AA1111,AA,American Airlines,38233,,
7097,,,17:55:00,4,2:10:00,20:05:00,4,UA8147,UA,United Airlines,38252,,
7098,,,14:20:00,4,2:10:00,16:30:00,4,UA8601,UA,United Airlines,38252,,
7099,,,7:00:00,5,2:16:00,9:16:00,5,AA1169,AA,American Airlines,38411,,
7100,,,8:25:00,4,2:10:00,10:35:00,4,UA8143,UA,United Airlines,38418,,
7101,,,8:25:00,6,2:10:00,10:35:00,6,UA8143,UA,United Airlines,38436,,
7102,,,14:20:00,5,2:10:00,16:30:00,5,UA8601,UA,United Airlines,38515,,
7103,,,17:55:00,5,2:10:00,20:05:00,5,UA8147,UA,United Airlines,38515,,
7104,,,8:25:00,5,2:10:00,10:35:00,5,UA8143,UA,United Airlines,38515,,
7105,,,14:20:00,6,2:10:00,16:30:00,6,AC8979,AC,Air Canada,39095,,55805
7106,,,19:50:00,4,14:00:00,9:50:00,5,DE2403,DE,Condor,44546,55207,82838
7107,,,19:55:00,5,14:00:00,9:55:00,6,DE2403,DE,Condor,44546,55207,110470
7108,,,19:50:00,2,14:00:00,9:50:00,3,DE2403,DE,Condor,50956,66432,138102
7109,,,21:35:00,6,13:35:00,11:10:00,0,AC842,AC,Air Canada,55864,98742,
7110,,,16:45:00,6,13:35:00,6:20:00,0,AC840,AC,Air Canada,56853,,
7111,,,19:50:00,0,14:00:00,9:50:00,1,DE2403,DE,Condor,63107,72238,138102
7112,,,16:45:00,5,13:35:00,6:20:00,6,AC840,AC,Air Canada,63877,,516165
7113,,,21:35:00,2,13:35:00,11:10:00,3,AC842,AC,Air Canada,63877,220245,
7114,,,16:45:00,3,13:35:00,6:20:00,4,AC840,AC,Air Canada,63877,104041,513873
7115,,,16:45:00,2,13:35:00,6:20:00,3,AC840,AC,Air Canada,63877,,
7116,,,16:45:00,4,13:35:00,6:20:00,5,AC840,AC,Air Canada,63877,141091,
7117,,,16:45:00,1,13:35:00,6:20:00,2,AC840,AC,Air Canada,63877,,
7118,,,18:20:00,6,13:35:00,7:55:00,0,LH471,LH,Lufthansa,70076,98138,515561
7119,,,21:35:00,5,13:35:00,11:10:00,6,AC842,AC,Air Canada,73589,102887,516165
7120,,,21:35:00,4,13:35:00,11:10:00,5,AC842,AC,Air Canada,73589,104041,
7121,,,18:20:00,5,13:35:00,7:55:00,6,LH471,LH,Lufthansa,74657,102283,515561
7122,,,18:20:00,4,13:35:00,7:55:00,5,LH471,LH,Lufthansa,74657,141091,
7123,,,18:20:00,6,13:35:00,7:55:00,0,AC9104,AC,Air Canada,79798,114890,518179
7124,,,16:45:00,6,13:35:00,6:20:00,0,LH6789,LH,Lufthansa,80647,,
7125,,,18:20:00,5,13:35:00,7:55:00,6,AC9104,AC,Air Canada,84007,119121,516165
7126,,,16:45:00,0,13:35:00,6:20:00,1,AC840,AC,Air Canada,89911,218864,518179
7127,,,21:35:00,1,13:35:00,11:10:00,2,AC842,AC,Air Canada,89911,,
7128,,,21:35:00,0,13:35:00,11:10:00,1,AC842,AC,Air Canada,89911,195549,518179
7129,,,18:20:00,1,13:35:00,7:55:00,2,LH471,LH,Lufthansa,91219,114692,465126
7130,,,18:20:00,2,13:35:00,7:55:00,3,LH471,LH,Lufthansa,91219,116172,465126
7131,,,22:20:00,3,16:50:00,15:10:00,4,TK18,TK,Turkish Airlines,125541,,347541
7132,,,22:20:00,1,16:50:00,15:10:00,2,TK18,TK,Turkish Airlines,147514,,347541
7133,,,22:20:00,0,16:50:00,15:10:00,1,TK18,TK,Turkish Airlines,147514,,347541
7134,,,22:20:00,2,16:50:00,15:10:00,3,TK18,TK,Turkish Airlines,147514,,347541
7135,,,22:20:00,6,16:50:00,15:10:00,0,TK18,TK,Turkish Airlines,150172,,478225
7136,,,22:20:00,4,16:50:00,15:10:00,5,TK18,TK,Turkish Airlines,187785,,
7137,,,12:15:00,6,23:30:00,11:45:00,0,AI188,AI,Air India,96725,,222078
7138,,,12:15:00,3,23:30:00,11:45:00,4,AI188,AI,Air India,107043,,220788
7139,,,12:15:00,2,23:30:00,11:45:00,3,AI188,AI,Air India,146925,,222939
7140,,,12:15:00,5,23:30:00,11:45:00,6,AI188,AI,Air India,157442,,221332
7141,,,12:15:00,4,23:30:00,11:45:00,5,AI188,AI,Air India,157814,,220788
7142,,,12:15:00,4,23:30:00,11:45:00,5,AI188,AI,Air India,166965,,220788
7143,,,12:15:00,1,23:30:00,11:45:00,2,AI188,AI,Air India,195065,,
7144,,,12:15:00,5,23:30:00,11:45:00,6,AI188,AI,Air India,232890,,221332
7145,,,13:20:00,0,23:30:00,12:50:00,1,AI188,AI,Air India,234497,,221332
7146,,,14:00:00,4,1:31:00,15:31:00,4,AC1039,AC,Air Canada,26374,,95513
7147,,,8:45:00,4,1:31:00,10:16:00,4,AC1037,AC,Air Canada,26374,,80651
7148,,,8:45:00,5,1:31:00,10:16:00,5,AC1037,AC,Air Canada,27217,,97547
7149,,,15:59:00,5,1:45:00,17:44:00,5,AC4888,AC,Air Canada,27217,,130800
7150,,,14:00:00,5,1:31:00,15:31:00,5,AC1039,AC,Air Canada,35181,,
7151,,,9:00:00,5,1:34:00,10:34:00,5,UA423,UA,United Airlines,35181,,
7152,,,9:00:00,4,1:34:00,10:34:00,4,UA423,UA,United Airlines,35181,,
7153,,,15:59:00,5,1:45:00,17:44:00,5,UA5413,UA,United Airlines,35181,,
7154,,,9:00:00,3,1:34:00,10:34:00,3,UA423,UA,United Airlines,36407,,
7155,,,15:59:00,1,1:45:00,17:44:00,1,UA5413,UA,United Airlines,38555,,
7156,,,9:00:00,2,1:34:00,10:34:00,2,UA423,UA,United Airlines,38748,,
7157,,,9:00:00,1,1:34:00,10:34:00,1,UA423,UA,United Airlines,38748,,
7158,,,15:59:00,2,1:45:00,17:44:00,2,UA5413,UA,United Airlines,38748,,
7159,,,8:45:00,2,1:31:00,10:16:00,2,AC1037,AC,Air Canada,39120,,98141
7160,,,8:45:00,3,1:31:00,10:16:00,3,AC1037,AC,Air Canada,39120,,63880
7161,,,14:00:00,2,1:31:00,15:31:00,2,AC1039,AC,Air Canada,39120,,52977
7162,,,8:45:00,6,1:31:00,10:16:00,6,AC1037,AC,Air Canada,39120,,97547
7163,,,15:59:00,2,1:45:00,17:44:00,2,AC4888,AC,Air Canada,39120,,120390
7164,,,8:45:00,1,1:31:00,10:16:00,1,AC1037,AC,Air Canada,39237,,88670
7165,,,14:00:00,3,1:31:00,15:31:00,3,AC1039,AC,Air Canada,39237,,63880
7166,,,15:59:00,3,1:45:00,17:44:00,3,AC4888,AC,Air Canada,39237,,136366
7167,,,15:59:00,1,1:45:00,17:44:00,1,AC4888,AC,Air Canada,39237,,127884
7168,,,15:59:00,0,1:45:00,17:44:00,0,AC4888,AC,Air Canada,39237,,98304
7169,,,15:59:00,3,1:45:00,17:44:00,3,UA5413,UA,United Airlines,40786,,
7170,,,9:00:00,6,1:34:00,10:34:00,6,UA423,UA,United Airlines,43862,,
7171,,,7:55:00,2,2:05:00,10:00:00,2,F8114,F8,Flair Airlines,13537,,
7172,,,7:55:00,4,2:05:00,10:00:00,4,F8114,F8,Flair Airlines,14899,,
7173,,,6:00:00,5,1:53:00,7:53:00,5,DL5080,DL,Delta Airlines,15079,20569,
7174,,,7:55:00,0,2:05:00,10:00:00,0,F8114,F8,Flair Airlines,16259,,
7175,,,7:40:00,6,2:20:00,10:00:00,6,F8114,F8,Flair Airlines,16259,,
7176,,,6:00:00,6,1:53:00,7:53:00,6,DL5080,DL,Delta Airlines,17079,20893,
7177,,,6:00:00,1,1:53:00,7:53:00,1,DL5080,DL,Delta Airlines,19369,20218,
7178,,,6:00:00,2,1:53:00,7:53:00,2,DL5080,DL,Delta Airlines,19369,,
7179,,,10:35:00,3,1:40:00,12:15:00,3,DL4873,DL,Delta Airlines,19475,29297,
7180,,,6:00:00,3,1:53:00,7:53:00,3,DL5080,DL,Delta Airlines,19475,26542,
7181,,,17:30:00,2,1:59:00,19:29:00,2,DL4860,DL,Delta Airlines,19579,38074,
7182,,,6:00:00,5,1:53:00,7:53:00,5,WS7725,WS,WestJet,24328,,
7183,,,6:00:00,6,1:53:00,7:53:00,6,WS7725,WS,WestJet,24328,,
7184,,,10:35:00,2,1:40:00,12:15:00,2,DL4873,DL,Delta Airlines,25021,51167,
7185,,,17:30:00,0,1:59:00,19:29:00,0,DL4860,DL,Delta Airlines,25021,59394,
7186,,,6:00:00,4,1:53:00,7:53:00,4,DL5080,DL,Delta Airlines,27140,29354,
7187,,,17:30:00,5,1:59:00,19:29:00,5,DL4860,DL,Delta Airlines,27140,36707,
7188,,,17:30:00,1,1:59:00,19:29:00,1,DL4860,DL,Delta Airlines,27140,60078,
7189,,,17:30:00,3,1:59:00,19:29:00,3,DL4860,DL,Delta Airlines,27299,36182,
7190,,,8:15:00,3,1:45:00,10:00:00,3,WO750,WO,Swoop,30544,,
7191,,,8:15:00,0,1:45:00,10:00:00,0,WO750,WO,Swoop,30544,,
7192,,,10:35:00,1,1:40:00,12:15:00,1,DL4873,DL,Delta Airlines,30673,,
7193,,,10:35:00,0,1:40:00,12:15:00,0,DL4873,DL,Delta Airlines,32345,75846,
7194,,,17:30:00,6,1:59:00,19:29:00,6,DL4860,DL,Delta Airlines,34206,50616,
7195,,,17:30:00,4,1:59:00,19:29:00,4,DL4860,DL,Delta Airlines,34206,36707,
7196,,,7:00:00,4,2:34:00,9:34:00,4,UA565,UA,United Airlines,38800,,
7197,,,7:00:00,3,2:34:00,9:34:00,3,UA565,UA,United Airlines,45007,,
7198,,,7:00:00,0,2:34:00,9:34:00,0,UA565,UA,United Airlines,45007,,
7199,,,8:00:00,0,2:25:00,10:25:00,0,AC737,AC,Air Canada,49261,98967,196107
7200,,,8:00:00,2,2:25:00,10:25:00,2,AC737,AC,Air Canada,49261,140234,127991
7201,,,8:00:00,3,2:25:00,10:25:00,3,AC737,AC,Air Canada,49261,148173,298351
7202,,,8:00:00,4,2:25:00,10:25:00,4,AC737,AC,Air Canada,49261,91008,284776
7203,,,12:55:00,3,2:28:00,15:23:00,3,AC741,AC,Air Canada,49261,,186848
7204,,,17:00:00,3,2:30:00,19:30:00,3,AC743,AC,Air Canada,49261,,173098
7205,,,17:00:00,4,2:30:00,19:30:00,4,AC743,AC,Air Canada,49261,91008,279008
7206,,,8:00:00,5,2:25:00,10:25:00,5,AC737,AC,Air Canada,49470,149665,195369
7207,,,12:55:00,5,2:28:00,15:23:00,5,AC741,AC,Air Canada,49470,,173681
7208,,,7:00:00,2,2:34:00,9:34:00,2,UA565,UA,United Airlines,51027,,
7209,,,7:00:00,2,2:34:00,9:34:00,2,UA565,UA,United Airlines,56357,,
